Producing: JOB ID = 0, Burst Time = 29, Remaining Time = 29, Priority = 8 (jobs produced = 1, jobs in buffer = 1)
Thread 3 restarts and processes: JOB ID = 10, Re-Start Time = 7458, Remaining Time = 74, Priority = 9 (jobs removed = 158, jobs in buffer = 10)
Thread 3 removes: JOB ID = 12, Re-Start Time = 7483, End Time = 7485, Priority = 9 (jobs removed = 159, jobs in buffer = 9)
Thread 3 removes: JOB ID = 26, Re-Start Time = 7485, End Time = 7507, Priority = 9 (jobs removed = 160, jobs in buffer = 8)
Thread 3 restarts and processes: JOB ID = 32, Re-Start Time = 7507, Remaining Time = 59, Priority = 9 (jobs removed = 160, jobs in buffer = 8)
Thread 3 restarts and processes: JOB ID = 71, Re-Start Time = 7532, Remaining Time = 59, Priority = 9 (jobs removed = 160, jobs in buffer = 8)
Thread 3 restarts and processes: JOB ID = 86, Re-Start Time = 7557, Remaining Time = 35, Priority = 9 (jobs removed = 160, jobs in buffer = 8)
Thread 3 restarts and processes: JOB ID = 116, Re-Start Time = 7582, Remaining Time = 63, Priority = 9 (jobs removed = 160, jobs in buffer = 8)
Thread 3 restarts and processes: JOB ID = 130, Re-Start Time = 7607, Remaining Time = 45, Priority = 9 (jobs removed = 160, jobs in buffer = 8)
Thread 3 restarts and processes: JOB ID = 139, Re-Start Time = 7632, Remaining Time = 63, Priority = 9 (jobs removed = 160, jobs in buffer = 8)
Thread 3 restarts and processes: JOB ID = 158, Re-Start Time = 7657, Remaining Time = 53, Priority = 9 (jobs removed = 160, jobs in buffer = 8)
Thread 3 restarts and processes: JOB ID = 10, Re-Start Time = 7682, Remaining Time = 49, Priority = 9 (jobs removed = 160, jobs in buffer = 8)
Thread 3 restarts and processes: JOB ID = 32, Re-Start Time = 7707, Remaining Time = 34, Priority = 9 (jobs removed = 160, jobs in buffer = 8)
Thread 3 restarts and processes: JOB ID = 71, Re-Start Time = 7732, Remaining Time = 34, Priority = 9 (jobs removed = 160, jobs in buffer = 8)
Thread 3 removes: JOB ID = 86, Re-Start Time = 7757, End Time = 7767, Priority = 9 (jobs removed = 161, jobs in buffer = 7)
Thread 3 restarts and processes: JOB ID = 116, Re-Start Time = 7767, Remaining Time = 38, Priority = 9 (jobs removed = 161, jobs in buffer = 7)
Thread 3 removes: JOB ID = 130, Re-Start Time = 7792, End Time = 7812, Priority = 9 (jobs removed = 162, jobs in buffer = 6)
Thread 3 restarts and processes: JOB ID = 139, Re-Start Time = 7812, Remaining Time = 38, Priority = 9 (jobs removed = 162, jobs in buffer = 6)
Thread 3 restarts and processes: JOB ID = 158, Re-Start Time = 7837, Remaining Time = 28, Priority = 9 (jobs removed = 162, jobs in buffer = 6)
Thread 3 removes: JOB ID = 10, Re-Start Time = 7862, End Time = 7886, Priority = 9 (jobs removed = 163, jobs in buffer = 5)
Thread 3 removes: JOB ID = 32, Re-Start Time = 7886, End Time = 7895, Priority = 9 (jobs removed = 164, jobs in buffer = 4)
Thread 3 removes: JOB ID = 71, Re-Start Time = 7895, End Time = 7904, Priority = 9 (jobs removed = 165, jobs in buffer = 3)
Thread 3 removes: JOB ID = 116, Re-Start Time = 7904, End Time = 7917, Priority = 9 (jobs removed = 166, jobs in buffer = 2)
Thread 3 removes: JOB ID = 139, Re-Start Time = 7917, End Time = 7930, Priority = 9 (jobs removed = 167, jobs in buffer = 2)
Producing: JOB ID = 168, Burst Time = 75, Remaining Time = 75, Priority = 9 (jobs produced = 169, jobs in buffer = 2)
Thread 3 removes: JOB ID = 169, Re-Start Time = 7930, End Time = 7952, Priority = 5 (jobs removed = 168, jobs in buffer = 2)
Producing: JOB ID = 168, Burst Time = 75, Remaining Time = 75, Priority = 9 (jobs produced = 170, jobs in buffer = 2)
Producing: JOB ID = 168, Burst Time = 75, Remaining Time = 75, Priority = 9 (jobs produced = 171, jobs in buffer = 3)
Thread 3 processes: JOB ID = 170, Start Time = 7952, Remaining Time = 64, Priority = 8 (jobs removed = 168, jobs in buffer = 3)
Producing: JOB ID = 168, Burst Time = 75, Remaining Time = 75, Priority = 9 (jobs produced = 172, jobs in buffer = 4)
Thread 3 processes: JOB ID = 171, Start Time = 7977, Remaining Time = 41, Priority = 6 (jobs removed = 168, jobs in buffer = 4)
Thread 3 removes: JOB ID = 171, Re-Start Time = 8002, End Time = 8018, Priority = 6 (jobs removed = 169, jobs in buffer = 4)
Producing: JOB ID = 168, Burst Time = 75, Remaining Time = 75, Priority = 9 (jobs produced = 173, jobs in buffer = 4)
Producing: JOB ID = 168, Burst Time = 75, Remaining Time = 75, Priority = 9 (jobs produced = 174, jobs in buffer = 5)
Thread 3 processes: JOB ID = 173, Start Time = 8018, Remaining Time = 70, Priority = 3 (jobs removed = 169, jobs in buffer = 5)
Producing: JOB ID = 168, Burst Time = 75, Remaining Time = 75, Priority = 9 (jobs produced = 175, jobs in buffer = 6)
Thread 3 processes: JOB ID = 174, Start Time = 8043, Remaining Time = 80, Priority = 1 (jobs removed = 169, jobs in buffer = 6)
Producing: JOB ID = 175, Burst Time = 36, Remaining Time = 36, Priority = 9 (jobs produced = 176, jobs in buffer = 7)
Thread 3 restarts and processes: JOB ID = 174, Re-Start Time = 8068, Remaining Time = 55, Priority = 1 (jobs removed = 169, jobs in buffer = 7)
Producing: JOB ID = 175, Burst Time = 36, Remaining Time = 36, Priority = 9 (jobs produced = 177, jobs in buffer = 8)
Thread 3 restarts and processes: JOB ID = 174, Re-Start Time = 8093, Remaining Time = 30, Priority = 1 (jobs removed = 169, jobs in buffer = 8)
Producing: JOB ID = 175, Burst Time = 36, Remaining Time = 36, Priority = 9 (jobs produced = 178, jobs in buffer = 9)
Thread 3 processes: JOB ID = 176, Start Time = 8118, Remaining Time = 95, Priority = 1 (jobs removed = 169, jobs in buffer = 9)
Thread 3 removes: JOB ID = 174, Re-Start Time = 8143, End Time = 8148, Priority = 1 (jobs removed = 170, jobs in buffer = 9)
Producing: JOB ID = 175, Burst Time = 36, Remaining Time = 36, Priority = 9 (jobs produced = 179, jobs in buffer = 9)
Producing: JOB ID = 175, Burst Time = 36, Remaining Time = 36, Priority = 9 (jobs produced = 180, jobs in buffer = 10)
Thread 3 restarts and processes: JOB ID = 176, Re-Start Time = 8148, Remaining Time = 70, Priority = 1 (jobs removed = 170, jobs in buffer = 10)
Producing: JOB ID = 175, Burst Time = 36, Remaining Time = 36, Priority = 9 (jobs produced = 181, jobs in buffer = 11)
Thread 3 restarts and processes: JOB ID = 176, Re-Start Time = 8173, Remaining Time = 45, Priority = 1 (jobs removed = 170, jobs in buffer = 11)
Thread 3 removes: JOB ID = 176, Re-Start Time = 8198, End Time = 8218, Priority = 1 (jobs removed = 171, jobs in buffer = 11)
Producing: JOB ID = 175, Burst Time = 36, Remaining Time = 36, Priority = 9 (jobs produced = 182, jobs in buffer = 11)
Producing: JOB ID = 175, Burst Time = 36, Remaining Time = 36, Priority = 9 (jobs produced = 183, jobs in buffer = 12)
Thread 3 restarts and processes: JOB ID = 173, Re-Start Time = 8218, Remaining Time = 45, Priority = 3 (jobs removed = 171, jobs in buffer = 12)
Thread 3 removes: JOB ID = 183, Re-Start Time = 8243, End Time = 8262, Priority = 2 (jobs removed = 172, jobs in buffer = 12)
Producing: JOB ID = 175, Burst Time = 36, Remaining Time = 36, Priority = 9 (jobs produced = 184, jobs in buffer = 12)
Producing: JOB ID = 175, Burst Time = 36, Remaining Time = 36, Priority = 9 (jobs produced = 185, jobs in buffer = 13)
Thread 3 processes: JOB ID = 184, Start Time = 8262, Remaining Time = 40, Priority = 2 (jobs removed = 172, jobs in buffer = 13)
Thread 3 removes: JOB ID = 184, Re-Start Time = 8287, End Time = 8302, Priority = 2 (jobs removed = 173, jobs in buffer = 13)
Producing: JOB ID = 175, Burst Time = 36, Remaining Time = 36, Priority = 9 (jobs produced = 186, jobs in buffer = 13)
Producing: JOB ID = 186, Burst Time = 90, Remaining Time = 90, Priority = 9 (jobs produced = 187, jobs in buffer = 14)
Thread 3 processes: JOB ID = 185, Start Time = 8302, Remaining Time = 51, Priority = 2 (jobs removed = 173, jobs in buffer = 14)
Producing: JOB ID = 187, Burst Time = 34, Remaining Time = 34, Priority = 9 (jobs produced = 188, jobs in buffer = 15)
Thread 3 restarts and processes: JOB ID = 185, Re-Start Time = 8327, Remaining Time = 26, Priority = 2 (jobs removed = 173, jobs in buffer = 15)
Thread 3 removes: JOB ID = 185, Re-Start Time = 8352, End Time = 8353, Priority = 2 (jobs removed = 174, jobs in buffer = 15)
Producing: JOB ID = 187, Burst Time = 34, Remaining Time = 34, Priority = 9 (jobs produced = 189, jobs in buffer = 15)
Producing: JOB ID = 187, Burst Time = 34, Remaining Time = 34, Priority = 9 (jobs produced = 190, jobs in buffer = 16)
Thread 3 processes: JOB ID = 188, Start Time = 8353, Remaining Time = 43, Priority = 2 (jobs removed = 174, jobs in buffer = 16)
Thread 3 removes: JOB ID = 188, Re-Start Time = 8378, End Time = 8396, Priority = 2 (jobs removed = 175, jobs in buffer = 16)
Producing: JOB ID = 187, Burst Time = 34, Remaining Time = 34, Priority = 9 (jobs produced = 191, jobs in buffer = 16)
Producing: JOB ID = 187, Burst Time = 34, Remaining Time = 34, Priority = 9 (jobs produced = 192, jobs in buffer = 17)
Thread 3 processes: JOB ID = 178, Start Time = 8396, Remaining Time = 53, Priority = 3 (jobs removed = 175, jobs in buffer = 17)
Producing: JOB ID = 187, Burst Time = 34, Remaining Time = 34, Priority = 9 (jobs produced = 193, jobs in buffer = 18)
Thread 3 processes: JOB ID = 180, Start Time = 8421, Remaining Time = 66, Priority = 3 (jobs removed = 175, jobs in buffer = 18)
Thread 3 removes: JOB ID = 193, Re-Start Time = 8446, End Time = 8449, Priority = 2 (jobs removed = 176, jobs in buffer = 18)
Producing: JOB ID = 187, Burst Time = 34, Remaining Time = 34, Priority = 9 (jobs produced = 194, jobs in buffer = 18)
Producing: JOB ID = 187, Burst Time = 34, Remaining Time = 34, Priority = 9 (jobs produced = 195, jobs in buffer = 19)
Thread 3 processes: JOB ID = 181, Start Time = 8449, Remaining Time = 58, Priority = 3 (jobs removed = 176, jobs in buffer = 19)
Thread 3 removes: JOB ID = 173, Re-Start Time = 8474, End Time = 8494, Priority = 3 (jobs removed = 177, jobs in buffer = 19)
Producing: JOB ID = 187, Burst Time = 34, Remaining Time = 34, Priority = 9 (jobs produced = 196, jobs in buffer = 19)
Producing: JOB ID = 187, Burst Time = 34, Remaining Time = 34, Priority = 9 (jobs produced = 197, jobs in buffer = 20)
Thread 3 restarts and processes: JOB ID = 178, Re-Start Time = 8494, Remaining Time = 28, Priority = 3 (jobs removed = 177, jobs in buffer = 20)
Producing: JOB ID = 187, Burst Time = 34, Remaining Time = 34, Priority = 9 (jobs produced = 198, jobs in buffer = 21)
Thread 3 restarts and processes: JOB ID = 180, Re-Start Time = 8519, Remaining Time = 41, Priority = 3 (jobs removed = 177, jobs in buffer = 21)
Producing: JOB ID = 187, Burst Time = 34, Remaining Time = 34, Priority = 9 (jobs produced = 199, jobs in buffer = 22)
Thread 3 processes: JOB ID = 194, Start Time = 8544, Remaining Time = 77, Priority = 3 (jobs removed = 177, jobs in buffer = 22)
Producing: JOB ID = 187, Burst Time = 34, Remaining Time = 34, Priority = 9 (jobs produced = 200, jobs in buffer = 23)
Thread 3 restarts and processes: JOB ID = 181, Re-Start Time = 8569, Remaining Time = 33, Priority = 3 (jobs removed = 177, jobs in buffer = 23)
Thread 3 removes: JOB ID = 178, Re-Start Time = 8594, End Time = 8597, Priority = 3 (jobs removed = 178, jobs in buffer = 23)
Producing: JOB ID = 187, Burst Time = 34, Remaining Time = 34, Priority = 9 (jobs produced = 201, jobs in buffer = 23)
Thread 3 removes: JOB ID = 197, Re-Start Time = 8597, End Time = 8605, Priority = 3 (jobs removed = 179, jobs in buffer = 23)
Producing: JOB ID = 187, Burst Time = 34, Remaining Time = 34, Priority = 9 (jobs produced = 202, jobs in buffer = 23)
Producing: JOB ID = 187, Burst Time = 34, Remaining Time = 34, Priority = 9 (jobs produced = 203, jobs in buffer = 24)
Thread 3 processes: JOB ID = 202, Start Time = 8605, Remaining Time = 34, Priority = 1 (jobs removed = 179, jobs in buffer = 24)
Thread 3 removes: JOB ID = 202, Re-Start Time = 8630, End Time = 8639, Priority = 1 (jobs removed = 180, jobs in buffer = 24)
Producing: JOB ID = 187, Burst Time = 34, Remaining Time = 34, Priority = 9 (jobs produced = 204, jobs in buffer = 24)
Thread 3 removes: JOB ID = 180, Re-Start Time = 8639, End Time = 8655, Priority = 3 (jobs removed = 181, jobs in buffer = 24)
Producing: JOB ID = 187, Burst Time = 34, Remaining Time = 34, Priority = 9 (jobs produced = 205, jobs in buffer = 24)
Producing: JOB ID = 187, Burst Time = 34, Remaining Time = 34, Priority = 9 (jobs produced = 206, jobs in buffer = 25)
Thread 3 processes: JOB ID = 205, Start Time = 8655, Remaining Time = 97, Priority = 2 (jobs removed = 181, jobs in buffer = 25)
Producing: JOB ID = 206, Burst Time = 11, Remaining Time = 11, Priority = 9 (jobs produced = 207, jobs in buffer = 26)
Thread 3 restarts and processes: JOB ID = 205, Re-Start Time = 8680, Remaining Time = 72, Priority = 2 (jobs removed = 181, jobs in buffer = 26)
Producing: JOB ID = 206, Burst Time = 11, Remaining Time = 11, Priority = 9 (jobs produced = 208, jobs in buffer = 27)
Thread 3 restarts and processes: JOB ID = 205, Re-Start Time = 8705, Remaining Time = 47, Priority = 2 (jobs removed = 181, jobs in buffer = 27)
Thread 3 removes: JOB ID = 205, Re-Start Time = 8730, End Time = 8752, Priority = 2 (jobs removed = 182, jobs in buffer = 27)
Producing: JOB ID = 206, Burst Time = 11, Remaining Time = 11, Priority = 9 (jobs produced = 209, jobs in buffer = 27)
Producing: JOB ID = 206, Burst Time = 11, Remaining Time = 11, Priority = 9 (jobs produced = 210, jobs in buffer = 28)
Thread 3 restarts and processes: JOB ID = 194, Re-Start Time = 8752, Remaining Time = 52, Priority = 3 (jobs removed = 182, jobs in buffer = 28)
Thread 3 removes: JOB ID = 181, Re-Start Time = 8777, End Time = 8785, Priority = 3 (jobs removed = 183, jobs in buffer = 28)
Producing: JOB ID = 206, Burst Time = 11, Remaining Time = 11, Priority = 9 (jobs produced = 211, jobs in buffer = 28)
Thread 3 removes: JOB ID = 204, Re-Start Time = 8785, End Time = 8796, Priority = 3 (jobs removed = 184, jobs in buffer = 28)
Producing: JOB ID = 211, Burst Time = 67, Remaining Time = 67, Priority = 9 (jobs produced = 212, jobs in buffer = 28)
Producing: JOB ID = 211, Burst Time = 67, Remaining Time = 67, Priority = 9 (jobs produced = 213, jobs in buffer = 29)
Thread 3 processes: JOB ID = 212, Start Time = 8796, Remaining Time = 93, Priority = 2 (jobs removed = 184, jobs in buffer = 29)
Producing: JOB ID = 211, Burst Time = 67, Remaining Time = 67, Priority = 9 (jobs produced = 214, jobs in buffer = 30)
Thread 3 restarts and processes: JOB ID = 212, Re-Start Time = 8821, Remaining Time = 68, Priority = 2 (jobs removed = 184, jobs in buffer = 30)
Producing: JOB ID = 211, Burst Time = 67, Remaining Time = 67, Priority = 9 (jobs produced = 215, jobs in buffer = 31)
Thread 3 restarts and processes: JOB ID = 212, Re-Start Time = 8846, Remaining Time = 43, Priority = 2 (jobs removed = 184, jobs in buffer = 31)
Thread 3 removes: JOB ID = 212, Re-Start Time = 8871, End Time = 8889, Priority = 2 (jobs removed = 185, jobs in buffer = 31)
Producing: JOB ID = 211, Burst Time = 67, Remaining Time = 67, Priority = 9 (jobs produced = 216, jobs in buffer = 31)
Producing: JOB ID = 211, Burst Time = 67, Remaining Time = 67, Priority = 9 (jobs produced = 217, jobs in buffer = 32)
Thread 3 processes: JOB ID = 216, Start Time = 8889, Remaining Time = 46, Priority = 1 (jobs removed = 185, jobs in buffer = 32)
Thread 3 removes: JOB ID = 216, Re-Start Time = 8914, End Time = 8935, Priority = 1 (jobs removed = 186, jobs in buffer = 32)
Producing: JOB ID = 211, Burst Time = 67, Remaining Time = 67, Priority = 9 (jobs produced = 218, jobs in buffer = 32)
Producing: JOB ID = 211, Burst Time = 67, Remaining Time = 67, Priority = 9 (jobs produced = 219, jobs in buffer = 33)
Thread 3 restarts and processes: JOB ID = 194, Re-Start Time = 8935, Remaining Time = 27, Priority = 3 (jobs removed = 186, jobs in buffer = 33)
Producing: JOB ID = 211, Burst Time = 67, Remaining Time = 67, Priority = 9 (jobs produced = 220, jobs in buffer = 34)
Thread 3 processes: JOB ID = 219, Start Time = 8960, Remaining Time = 52, Priority = 1 (jobs removed = 186, jobs in buffer = 34)
Producing: JOB ID = 211, Burst Time = 67, Remaining Time = 67, Priority = 9 (jobs produced = 221, jobs in buffer = 35)
Thread 3 restarts and processes: JOB ID = 219, Re-Start Time = 8985, Remaining Time = 27, Priority = 1 (jobs removed = 186, jobs in buffer = 35)
Thread 3 removes: JOB ID = 219, Re-Start Time = 9010, End Time = 9012, Priority = 1 (jobs removed = 187, jobs in buffer = 35)
Producing: JOB ID = 211, Burst Time = 67, Remaining Time = 67, Priority = 9 (jobs produced = 222, jobs in buffer = 35)
Producing: JOB ID = 211, Burst Time = 67, Remaining Time = 67, Priority = 9 (jobs produced = 223, jobs in buffer = 36)
Thread 3 processes: JOB ID = 214, Start Time = 9012, Remaining Time = 97, Priority = 3 (jobs removed = 187, jobs in buffer = 36)
Producing: JOB ID = 211, Burst Time = 67, Remaining Time = 67, Priority = 9 (jobs produced = 224, jobs in buffer = 37)
Thread 3 processes: JOB ID = 223, Start Time = 9037, Remaining Time = 36, Priority = 2 (jobs removed = 187, jobs in buffer = 37)
Thread 3 removes: JOB ID = 223, Re-Start Time = 9062, End Time = 9073, Priority = 2 (jobs removed = 188, jobs in buffer = 37)
Producing: JOB ID = 211, Burst Time = 67, Remaining Time = 67, Priority = 9 (jobs produced = 225, jobs in buffer = 37)
Producing: JOB ID = 225, Burst Time = 8, Remaining Time = 8, Priority = 9 (jobs produced = 226, jobs in buffer = 38)
Thread 3 processes: JOB ID = 218, Start Time = 9073, Remaining Time = 89, Priority = 3 (jobs removed = 188, jobs in buffer = 38)
Thread 3 removes: JOB ID = 226, Re-Start Time = 9098, End Time = 9116, Priority = 1 (jobs removed = 189, jobs in buffer = 38)
Producing: JOB ID = 225, Burst Time = 8, Remaining Time = 8, Priority = 9 (jobs produced = 227, jobs in buffer = 39)
Producing: JOB ID = 225, Burst Time = 8, Remaining Time = 8, Priority = 9 (jobs produced = 228, jobs in buffer = 39)
Thread 3 processes: JOB ID = 227, Start Time = 9116, Remaining Time = 35, Priority = 2 (jobs removed = 189, jobs in buffer = 39)
Thread 3 removes: JOB ID = 227, Re-Start Time = 9141, End Time = 9151, Priority = 2 (jobs removed = 190, jobs in buffer = 39)
Producing: JOB ID = 228, Burst Time = 45, Remaining Time = 45, Priority = 9 (jobs produced = 229, jobs in buffer = 39)
Thread 3 removes: JOB ID = 194, Re-Start Time = 9151, End Time = 9153, Priority = 3 (jobs removed = 191, jobs in buffer = 39)
Producing: JOB ID = 228, Burst Time = 45, Remaining Time = 45, Priority = 9 (jobs produced = 230, jobs in buffer = 39)
Producing: JOB ID = 230, Burst Time = 48, Remaining Time = 48, Priority = 9 (jobs produced = 231, jobs in buffer = 40)
Thread 3 processes: JOB ID = 222, Start Time = 9153, Remaining Time = 37, Priority = 3 (jobs removed = 191, jobs in buffer = 40)
Producing: JOB ID = 230, Burst Time = 48, Remaining Time = 48, Priority = 9 (jobs produced = 232, jobs in buffer = 41)
Thread 3 processes: JOB ID = 231, Start Time = 9178, Remaining Time = 99, Priority = 1 (jobs removed = 191, jobs in buffer = 41)
Producing: JOB ID = 230, Burst Time = 48, Remaining Time = 48, Priority = 9 (jobs produced = 233, jobs in buffer = 42)
Thread 3 restarts and processes: JOB ID = 231, Re-Start Time = 9203, Remaining Time = 74, Priority = 1 (jobs removed = 191, jobs in buffer = 42)
Producing: JOB ID = 230, Burst Time = 48, Remaining Time = 48, Priority = 9 (jobs produced = 234, jobs in buffer = 43)
Thread 3 restarts and processes: JOB ID = 231, Re-Start Time = 9228, Remaining Time = 49, Priority = 1 (jobs removed = 191, jobs in buffer = 43)
Thread 3 removes: JOB ID = 231, Re-Start Time = 9253, End Time = 9277, Priority = 1 (jobs removed = 192, jobs in buffer = 43)
Producing: JOB ID = 230, Burst Time = 48, Remaining Time = 48, Priority = 9 (jobs produced = 235, jobs in buffer = 43)
Thread 3 removes: JOB ID = 235, Re-Start Time = 9277, End Time = 9290, Priority = 1 (jobs removed = 193, jobs in buffer = 43)
Producing: JOB ID = 230, Burst Time = 48, Remaining Time = 48, Priority = 9 (jobs produced = 236, jobs in buffer = 43)
Producing: JOB ID = 230, Burst Time = 48, Remaining Time = 48, Priority = 9 (jobs produced = 237, jobs in buffer = 44)
Thread 3 restarts and processes: JOB ID = 214, Re-Start Time = 9290, Remaining Time = 72, Priority = 3 (jobs removed = 193, jobs in buffer = 44)
Producing: JOB ID = 230, Burst Time = 48, Remaining Time = 48, Priority = 9 (jobs produced = 238, jobs in buffer = 45)
Thread 3 restarts and processes: JOB ID = 218, Re-Start Time = 9315, Remaining Time = 64, Priority = 3 (jobs removed = 193, jobs in buffer = 45)
Producing: JOB ID = 230, Burst Time = 48, Remaining Time = 48, Priority = 9 (jobs produced = 239, jobs in buffer = 46)
Thread 3 processes: JOB ID = 238, Start Time = 9340, Remaining Time = 30, Priority = 2 (jobs removed = 193, jobs in buffer = 46)
Thread 3 removes: JOB ID = 238, Re-Start Time = 9365, End Time = 9370, Priority = 2 (jobs removed = 194, jobs in buffer = 46)
Producing: JOB ID = 230, Burst Time = 48, Remaining Time = 48, Priority = 9 (jobs produced = 240, jobs in buffer = 46)
Thread 3 removes: JOB ID = 240, Re-Start Time = 9370, End Time = 9377, Priority = 2 (jobs removed = 195, jobs in buffer = 46)
Producing: JOB ID = 230, Burst Time = 48, Remaining Time = 48, Priority = 9 (jobs produced = 241, jobs in buffer = 46)
Thread 3 removes: JOB ID = 222, Re-Start Time = 9377, End Time = 9389, Priority = 3 (jobs removed = 196, jobs in buffer = 46)
Producing: JOB ID = 230, Burst Time = 48, Remaining Time = 48, Priority = 9 (jobs produced = 242, jobs in buffer = 46)
Producing: JOB ID = 230, Burst Time = 48, Remaining Time = 48, Priority = 9 (jobs produced = 243, jobs in buffer = 47)
Thread 3 processes: JOB ID = 234, Start Time = 9389, Remaining Time = 35, Priority = 3 (jobs removed = 196, jobs in buffer = 47)
Producing: JOB ID = 230, Burst Time = 48, Remaining Time = 48, Priority = 9 (jobs produced = 244, jobs in buffer = 48)
Thread 3 processes: JOB ID = 236, Start Time = 9414, Remaining Time = 67, Priority = 3 (jobs removed = 196, jobs in buffer = 48)
Producing: JOB ID = 244, Burst Time = 76, Remaining Time = 76, Priority = 9 (jobs produced = 245, jobs in buffer = 49)
Thread 3 restarts and processes: JOB ID = 214, Re-Start Time = 9439, Remaining Time = 47, Priority = 3 (jobs removed = 196, jobs in buffer = 49)
Producing: JOB ID = 244, Burst Time = 76, Remaining Time = 76, Priority = 9 (jobs produced = 246, jobs in buffer = 50)
Thread 3 restarts and processes: JOB ID = 218, Re-Start Time = 9464, Remaining Time = 39, Priority = 3 (jobs removed = 196, jobs in buffer = 50)
Thread 3 removes: JOB ID = 246, Re-Start Time = 9489, End Time = 9505, Priority = 2 (jobs removed = 197, jobs in buffer = 50)
Producing: JOB ID = 244, Burst Time = 76, Remaining Time = 76, Priority = 9 (jobs produced = 247, jobs in buffer = 50)
Thread 3 removes: JOB ID = 234, Re-Start Time = 9505, End Time = 9515, Priority = 3 (jobs removed = 198, jobs in buffer = 50)
Producing: JOB ID = 244, Burst Time = 76, Remaining Time = 76, Priority = 9 (jobs produced = 248, jobs in buffer = 50)
Producing: JOB ID = 244, Burst Time = 76, Remaining Time = 76, Priority = 9 (jobs produced = 249, jobs in buffer = 51)
Thread 3 restarts and processes: JOB ID = 236, Re-Start Time = 9515, Remaining Time = 42, Priority = 3 (jobs removed = 198, jobs in buffer = 51)
Thread 3 removes: JOB ID = 214, Re-Start Time = 9540, End Time = 9562, Priority = 3 (jobs removed = 199, jobs in buffer = 51)
Producing: JOB ID = 244, Burst Time = 76, Remaining Time = 76, Priority = 9 (jobs produced = 250, jobs in buffer = 51)
Producing: JOB ID = 244, Burst Time = 76, Remaining Time = 76, Priority = 9 (jobs produced = 251, jobs in buffer = 52)
Thread 3 processes: JOB ID = 250, Start Time = 9562, Remaining Time = 99, Priority = 1 (jobs removed = 199, jobs in buffer = 52)
Producing: JOB ID = 244, Burst Time = 76, Remaining Time = 76, Priority = 9 (jobs produced = 252, jobs in buffer = 53)
Thread 3 restarts and processes: JOB ID = 250, Re-Start Time = 9587, Remaining Time = 74, Priority = 1 (jobs removed = 199, jobs in buffer = 53)
Producing: JOB ID = 244, Burst Time = 76, Remaining Time = 76, Priority = 9 (jobs produced = 253, jobs in buffer = 54)
Thread 3 processes: JOB ID = 251, Start Time = 9612, Remaining Time = 94, Priority = 1 (jobs removed = 199, jobs in buffer = 54)
Producing: JOB ID = 244, Burst Time = 76, Remaining Time = 76, Priority = 9 (jobs produced = 254, jobs in buffer = 55)
Thread 3 restarts and processes: JOB ID = 250, Re-Start Time = 9637, Remaining Time = 49, Priority = 1 (jobs removed = 199, jobs in buffer = 55)
Producing: JOB ID = 244, Burst Time = 76, Remaining Time = 76, Priority = 9 (jobs produced = 255, jobs in buffer = 56)
Thread 3 restarts and processes: JOB ID = 251, Re-Start Time = 9662, Remaining Time = 69, Priority = 1 (jobs removed = 199, jobs in buffer = 56)
Thread 3 removes: JOB ID = 250, Re-Start Time = 9687, End Time = 9711, Priority = 1 (jobs removed = 200, jobs in buffer = 56)
Producing: JOB ID = 244, Burst Time = 76, Remaining Time = 76, Priority = 9 (jobs produced = 256, jobs in buffer = 56)
Producing: JOB ID = 244, Burst Time = 76, Remaining Time = 76, Priority = 9 (jobs produced = 257, jobs in buffer = 57)
Thread 3 restarts and processes: JOB ID = 251, Re-Start Time = 9711, Remaining Time = 44, Priority = 1 (jobs removed = 200, jobs in buffer = 57)
Thread 3 removes: JOB ID = 251, Re-Start Time = 9736, End Time = 9755, Priority = 1 (jobs removed = 201, jobs in buffer = 57)
Producing: JOB ID = 244, Burst Time = 76, Remaining Time = 76, Priority = 9 (jobs produced = 258, jobs in buffer = 57)
Thread 3 removes: JOB ID = 218, Re-Start Time = 9755, End Time = 9769, Priority = 3 (jobs removed = 202, jobs in buffer = 57)
Producing: JOB ID = 244, Burst Time = 76, Remaining Time = 76, Priority = 9 (jobs produced = 259, jobs in buffer = 57)
Thread 3 removes: JOB ID = 247, Re-Start Time = 9769, End Time = 9782, Priority = 3 (jobs removed = 203, jobs in buffer = 57)
Producing: JOB ID = 244, Burst Time = 76, Remaining Time = 76, Priority = 9 (jobs produced = 260, jobs in buffer = 57)
Thread 3 removes: JOB ID = 236, Re-Start Time = 9782, End Time = 9799, Priority = 3 (jobs removed = 204, jobs in buffer = 57)
Producing: JOB ID = 244, Burst Time = 76, Remaining Time = 76, Priority = 9 (jobs produced = 261, jobs in buffer = 57)
Producing: JOB ID = 244, Burst Time = 76, Remaining Time = 76, Priority = 9 (jobs produced = 262, jobs in buffer = 58)
Thread 3 processes: JOB ID = 249, Start Time = 9799, Remaining Time = 51, Priority = 3 (jobs removed = 204, jobs in buffer = 58)
Producing: JOB ID = 244, Burst Time = 76, Remaining Time = 76, Priority = 9 (jobs produced = 263, jobs in buffer = 59)
Thread 3 processes: JOB ID = 258, Start Time = 9824, Remaining Time = 83, Priority = 3 (jobs removed = 204, jobs in buffer = 59)
Producing: JOB ID = 244, Burst Time = 76, Remaining Time = 76, Priority = 9 (jobs produced = 264, jobs in buffer = 60)
