Producing: JOB ID = 0, Burst Time = 29, Remaining Time = 29 (jobs produced = 1, jobs in buffer = 1)
Producing: JOB ID = 258, Burst Time = 53, Remaining Time = 53 (jobs produced = 259, jobs in buffer = 29)
Thread 3 removes: JOB ID = 230, Burst Time = 85, Start Time = 1882 (jobs removed = 231, jobs in buffer = 29)
Producing: JOB ID = 259, Burst Time = 76, Remaining Time = 76 (jobs produced = 260, jobs in buffer = 29)
Thread 3 removes: JOB ID = 231, Burst Time = 75, Start Time = 1967 (jobs removed = 232, jobs in buffer = 29)
Producing: JOB ID = 260, Burst Time = 70, Remaining Time = 70 (jobs produced = 261, jobs in buffer = 29)
Thread 3 removes: JOB ID = 232, Burst Time = 88, Start Time = 2042 (jobs removed = 233, jobs in buffer = 29)
Producing: JOB ID = 261, Burst Time = 36, Remaining Time = 36 (jobs produced = 262, jobs in buffer = 29)
Thread 3 removes: JOB ID = 233, Burst Time = 27, Start Time = 2130 (jobs removed = 234, jobs in buffer = 29)
Producing: JOB ID = 262, Burst Time = 51, Remaining Time = 51 (jobs produced = 263, jobs in buffer = 29)
Thread 3 removes: JOB ID = 234, Burst Time = 53, Start Time = 2157 (jobs removed = 235, jobs in buffer = 29)
Producing: JOB ID = 263, Burst Time = 56, Remaining Time = 56 (jobs produced = 264, jobs in buffer = 29)
Thread 3 removes: JOB ID = 235, Burst Time = 4, Start Time = 2210 (jobs removed = 236, jobs in buffer = 29)
Producing: JOB ID = 264, Burst Time = 61, Remaining Time = 61 (jobs produced = 265, jobs in buffer = 29)
Thread 3 removes: JOB ID = 236, Burst Time = 73, Start Time = 2214 (jobs removed = 237, jobs in buffer = 29)
Producing: JOB ID = 265, Burst Time = 3, Remaining Time = 3 (jobs produced = 266, jobs in buffer = 29)
Thread 3 removes: JOB ID = 237, Burst Time = 14, Start Time = 2287 (jobs removed = 238, jobs in buffer = 29)
Producing: JOB ID = 266, Burst Time = 60, Remaining Time = 60 (jobs produced = 267, jobs in buffer = 29)
Thread 3 removes: JOB ID = 238, Burst Time = 57, Start Time = 2301 (jobs removed = 239, jobs in buffer = 29)
Producing: JOB ID = 267, Burst Time = 34, Remaining Time = 34 (jobs produced = 268, jobs in buffer = 29)
Thread 3 removes: JOB ID = 239, Burst Time = 33, Start Time = 2358 (jobs removed = 240, jobs in buffer = 29)
Producing: JOB ID = 268, Burst Time = 16, Remaining Time = 16 (jobs produced = 269, jobs in buffer = 29)
Thread 3 removes: JOB ID = 240, Burst Time = 81, Start Time = 2391 (jobs removed = 241, jobs in buffer = 29)
Producing: JOB ID = 269, Burst Time = 15, Remaining Time = 15 (jobs produced = 270, jobs in buffer = 29)
Thread 3 removes: JOB ID = 241, Burst Time = 67, Start Time = 2472 (jobs removed = 242, jobs in buffer = 29)
Producing: JOB ID = 270, Burst Time = 64, Remaining Time = 64 (jobs produced = 271, jobs in buffer = 29)
Thread 3 removes: JOB ID = 242, Burst Time = 33, Start Time = 2539 (jobs removed = 243, jobs in buffer = 29)
Producing: JOB ID = 271, Burst Time = 94, Remaining Time = 94 (jobs produced = 272, jobs in buffer = 29)
Thread 3 removes: JOB ID = 243, Burst Time = 67, Start Time = 2572 (jobs removed = 244, jobs in buffer = 29)
Producing: JOB ID = 272, Burst Time = 81, Remaining Time = 81 (jobs produced = 273, jobs in buffer = 29)
Thread 3 removes: JOB ID = 244, Burst Time = 68, Start Time = 2639 (jobs removed = 245, jobs in buffer = 29)
Producing: JOB ID = 273, Burst Time = 96, Remaining Time = 96 (jobs produced = 274, jobs in buffer = 29)
Thread 3 removes: JOB ID = 245, Burst Time = 24, Start Time = 2707 (jobs removed = 246, jobs in buffer = 29)
Producing: JOB ID = 274, Burst Time = 61, Remaining Time = 61 (jobs produced = 275, jobs in buffer = 29)
Thread 3 removes: JOB ID = 246, Burst Time = 68, Start Time = 2731 (jobs removed = 247, jobs in buffer = 29)
Producing: JOB ID = 275, Burst Time = 47, Remaining Time = 47 (jobs produced = 276, jobs in buffer = 29)
Thread 3 removes: JOB ID = 247, Burst Time = 41, Start Time = 2799 (jobs removed = 248, jobs in buffer = 29)
Producing: JOB ID = 276, Burst Time = 21, Remaining Time = 21 (jobs produced = 277, jobs in buffer = 29)
Thread 3 removes: JOB ID = 248, Burst Time = 45, Start Time = 2840 (jobs removed = 249, jobs in buffer = 29)
Producing: JOB ID = 277, Burst Time = 27, Remaining Time = 27 (jobs produced = 278, jobs in buffer = 29)
Thread 3 removes: JOB ID = 249, Burst Time = 20, Start Time = 2885 (jobs removed = 250, jobs in buffer = 29)
Producing: JOB ID = 278, Burst Time = 88, Remaining Time = 88 (jobs produced = 279, jobs in buffer = 29)
Thread 3 removes: JOB ID = 250, Burst Time = 70, Start Time = 2905 (jobs removed = 251, jobs in buffer = 29)
Producing: JOB ID = 279, Burst Time = 63, Remaining Time = 63 (jobs produced = 280, jobs in buffer = 29)
Thread 3 removes: JOB ID = 251, Burst Time = 35, Start Time = 2975 (jobs removed = 252, jobs in buffer = 29)
Producing: JOB ID = 280, Burst Time = 46, Remaining Time = 46 (jobs produced = 281, jobs in buffer = 29)
Thread 3 removes: JOB ID = 252, Burst Time = 14, Start Time = 3010 (jobs removed = 253, jobs in buffer = 29)
Producing: JOB ID = 281, Burst Time = 56, Remaining Time = 56 (jobs produced = 282, jobs in buffer = 29)
Thread 3 removes: JOB ID = 253, Burst Time = 16, Start Time = 3024 (jobs removed = 254, jobs in buffer = 29)
Producing: JOB ID = 282, Burst Time = 98, Remaining Time = 98 (jobs produced = 283, jobs in buffer = 29)
Thread 3 removes: JOB ID = 254, Burst Time = 53, Start Time = 3040 (jobs removed = 255, jobs in buffer = 29)
Producing: JOB ID = 283, Burst Time = 57, Remaining Time = 57 (jobs produced = 284, jobs in buffer = 29)
Thread 3 removes: JOB ID = 255, Burst Time = 60, Start Time = 3093 (jobs removed = 256, jobs in buffer = 29)
Producing: JOB ID = 284, Burst Time = 71, Remaining Time = 71 (jobs produced = 285, jobs in buffer = 29)
Thread 3 removes: JOB ID = 256, Burst Time = 22, Start Time = 3153 (jobs removed = 257, jobs in buffer = 29)
Producing: JOB ID = 285, Burst Time = 49, Remaining Time = 49 (jobs produced = 286, jobs in buffer = 29)
Thread 3 removes: JOB ID = 257, Burst Time = 54, Start Time = 3175 (jobs removed = 258, jobs in buffer = 29)
Producing: JOB ID = 286, Burst Time = 17, Remaining Time = 17 (jobs produced = 287, jobs in buffer = 29)
Thread 3 removes: JOB ID = 258, Burst Time = 53, Start Time = 3229 (jobs removed = 259, jobs in buffer = 29)
Producing: JOB ID = 287, Burst Time = 93, Remaining Time = 93 (jobs produced = 288, jobs in buffer = 29)
Thread 3 removes: JOB ID = 259, Burst Time = 76, Start Time = 3282 (jobs removed = 260, jobs in buffer = 29)
Producing: JOB ID = 288, Burst Time = 3, Remaining Time = 3 (jobs produced = 289, jobs in buffer = 29)
Thread 3 removes: JOB ID = 260, Burst Time = 70, Start Time = 3358 (jobs removed = 261, jobs in buffer = 29)
Producing: JOB ID = 289, Burst Time = 68, Remaining Time = 68 (jobs produced = 290, jobs in buffer = 29)
Producing: JOB ID = 290, Burst Time = 67, Remaining Time = 67 (jobs produced = 291, jobs in buffer = 30)
Thread 3 removes: JOB ID = 261, Burst Time = 36, Start Time = 3428 (jobs removed = 262, jobs in buffer = 30)
Producing: JOB ID = 291, Burst Time = 70, Remaining Time = 70 (jobs produced = 292, jobs in buffer = 30)
Thread 3 removes: JOB ID = 262, Burst Time = 51, Start Time = 3464 (jobs removed = 263, jobs in buffer = 30)
Producing: JOB ID = 292, Burst Time = 2, Remaining Time = 2 (jobs produced = 293, jobs in buffer = 30)
Thread 3 removes: JOB ID = 263, Burst Time = 56, Start Time = 3515 (jobs removed = 264, jobs in buffer = 30)
Producing: JOB ID = 293, Burst Time = 19, Remaining Time = 19 (jobs produced = 294, jobs in buffer = 30)
Thread 3 removes: JOB ID = 264, Burst Time = 61, Start Time = 3571 (jobs removed = 265, jobs in buffer = 30)
Producing: JOB ID = 294, Burst Time = 27, Remaining Time = 27 (jobs produced = 295, jobs in buffer = 30)
Thread 3 removes: JOB ID = 265, Burst Time = 3, Start Time = 3632 (jobs removed = 266, jobs in buffer = 30)
Producing: JOB ID = 295, Burst Time = 62, Remaining Time = 62 (jobs produced = 296, jobs in buffer = 30)
Thread 3 removes: JOB ID = 266, Burst Time = 60, Start Time = 3635 (jobs removed = 267, jobs in buffer = 30)
Producing: JOB ID = 296, Burst Time = 21, Remaining Time = 21 (jobs produced = 297, jobs in buffer = 30)
Thread 3 removes: JOB ID = 267, Burst Time = 34, Start Time = 3695 (jobs removed = 268, jobs in buffer = 30)
Producing: JOB ID = 297, Burst Time = 84, Remaining Time = 84 (jobs produced = 298, jobs in buffer = 30)
Thread 3 removes: JOB ID = 268, Burst Time = 16, Start Time = 3729 (jobs removed = 269, jobs in buffer = 30)
Producing: JOB ID = 298, Burst Time = 93, Remaining Time = 93 (jobs produced = 299, jobs in buffer = 30)
Thread 3 removes: JOB ID = 269, Burst Time = 15, Start Time = 3745 (jobs removed = 270, jobs in buffer = 30)
Producing: JOB ID = 299, Burst Time = 34, Remaining Time = 34 (jobs produced = 300, jobs in buffer = 30)
Thread 3 removes: JOB ID = 270, Burst Time = 64, Start Time = 3760 (jobs removed = 271, jobs in buffer = 30)
Producing: JOB ID = 300, Burst Time = 98, Remaining Time = 98 (jobs produced = 301, jobs in buffer = 30)
Thread 3 removes: JOB ID = 271, Burst Time = 94, Start Time = 3824 (jobs removed = 272, jobs in buffer = 30)
Producing: JOB ID = 301, Burst Time = 57, Remaining Time = 57 (jobs produced = 302, jobs in buffer = 30)
Thread 3 removes: JOB ID = 272, Burst Time = 81, Start Time = 3918 (jobs removed = 273, jobs in buffer = 30)
Producing: JOB ID = 302, Burst Time = 28, Remaining Time = 28 (jobs produced = 303, jobs in buffer = 30)
Thread 3 removes: JOB ID = 273, Burst Time = 96, Start Time = 3999 (jobs removed = 274, jobs in buffer = 30)
Producing: JOB ID = 303, Burst Time = 79, Remaining Time = 79 (jobs produced = 304, jobs in buffer = 30)
Thread 3 removes: JOB ID = 274, Burst Time = 61, Start Time = 4095 (jobs removed = 275, jobs in buffer = 30)
Producing: JOB ID = 304, Burst Time = 52, Remaining Time = 52 (jobs produced = 305, jobs in buffer = 30)
Thread 3 removes: JOB ID = 275, Burst Time = 47, Start Time = 4156 (jobs removed = 276, jobs in buffer = 30)
Producing: JOB ID = 305, Burst Time = 86, Remaining Time = 86 (jobs produced = 306, jobs in buffer = 30)
Thread 3 removes: JOB ID = 276, Burst Time = 21, Start Time = 4203 (jobs removed = 277, jobs in buffer = 30)
Producing: JOB ID = 306, Burst Time = 25, Remaining Time = 25 (jobs produced = 307, jobs in buffer = 30)
Thread 3 removes: JOB ID = 277, Burst Time = 27, Start Time = 4224 (jobs removed = 278, jobs in buffer = 30)
Producing: JOB ID = 307, Burst Time = 70, Remaining Time = 70 (jobs produced = 308, jobs in buffer = 30)
Thread 3 removes: JOB ID = 278, Burst Time = 88, Start Time = 4251 (jobs removed = 279, jobs in buffer = 30)
Producing: JOB ID = 308, Burst Time = 14, Remaining Time = 14 (jobs produced = 309, jobs in buffer = 30)
Thread 3 removes: JOB ID = 279, Burst Time = 63, Start Time = 4339 (jobs removed = 280, jobs in buffer = 30)
Producing: JOB ID = 309, Burst Time = 13, Remaining Time = 13 (jobs produced = 310, jobs in buffer = 30)
Thread 3 removes: JOB ID = 280, Burst Time = 46, Start Time = 4402 (jobs removed = 281, jobs in buffer = 30)
Producing: JOB ID = 310, Burst Time = 33, Remaining Time = 33 (jobs produced = 311, jobs in buffer = 30)
Thread 3 removes: JOB ID = 281, Burst Time = 56, Start Time = 4448 (jobs removed = 282, jobs in buffer = 30)
Producing: JOB ID = 311, Burst Time = 57, Remaining Time = 57 (jobs produced = 312, jobs in buffer = 30)
Thread 3 removes: JOB ID = 282, Burst Time = 98, Start Time = 4504 (jobs removed = 283, jobs in buffer = 30)
Producing: JOB ID = 312, Burst Time = 68, Remaining Time = 68 (jobs produced = 313, jobs in buffer = 30)
Thread 3 removes: JOB ID = 283, Burst Time = 57, Start Time = 4602 (jobs removed = 284, jobs in buffer = 30)
Producing: JOB ID = 313, Burst Time = 29, Remaining Time = 29 (jobs produced = 314, jobs in buffer = 30)
Thread 3 removes: JOB ID = 284, Burst Time = 71, Start Time = 4659 (jobs removed = 285, jobs in buffer = 30)
Producing: JOB ID = 314, Burst Time = 13, Remaining Time = 13 (jobs produced = 315, jobs in buffer = 30)
Thread 3 removes: JOB ID = 285, Burst Time = 49, Start Time = 4730 (jobs removed = 286, jobs in buffer = 30)
Producing: JOB ID = 315, Burst Time = 40, Remaining Time = 40 (jobs produced = 316, jobs in buffer = 30)
Thread 3 removes: JOB ID = 286, Burst Time = 17, Start Time = 4779 (jobs removed = 287, jobs in buffer = 30)
Producing: JOB ID = 316, Burst Time = 78, Remaining Time = 78 (jobs produced = 317, jobs in buffer = 30)
Thread 3 removes: JOB ID = 287, Burst Time = 93, Start Time = 4796 (jobs removed = 288, jobs in buffer = 30)
Producing: JOB ID = 317, Burst Time = 27, Remaining Time = 27 (jobs produced = 318, jobs in buffer = 30)
Thread 3 removes: JOB ID = 288, Burst Time = 3, Start Time = 4889 (jobs removed = 289, jobs in buffer = 30)
Producing: JOB ID = 318, Burst Time = 31, Remaining Time = 31 (jobs produced = 319, jobs in buffer = 30)
Thread 3 removes: JOB ID = 289, Burst Time = 68, Start Time = 4892 (jobs removed = 290, jobs in buffer = 30)
Producing: JOB ID = 319, Burst Time = 78, Remaining Time = 78 (jobs produced = 320, jobs in buffer = 30)
Thread 3 removes: JOB ID = 290, Burst Time = 67, Start Time = 4960 (jobs removed = 291, jobs in buffer = 30)
Producing: JOB ID = 320, Burst Time = 94, Remaining Time = 94 (jobs produced = 321, jobs in buffer = 30)
Thread 3 removes: JOB ID = 291, Burst Time = 70, Start Time = 5027 (jobs removed = 292, jobs in buffer = 30)
Producing: JOB ID = 321, Burst Time = 97, Remaining Time = 97 (jobs produced = 322, jobs in buffer = 30)
Thread 3 removes: JOB ID = 292, Burst Time = 2, Start Time = 5097 (jobs removed = 293, jobs in buffer = 30)
Producing: JOB ID = 322, Burst Time = 47, Remaining Time = 47 (jobs produced = 323, jobs in buffer = 30)
Thread 3 removes: JOB ID = 293, Burst Time = 19, Start Time = 5099 (jobs removed = 294, jobs in buffer = 30)
Producing: JOB ID = 323, Burst Time = 94, Remaining Time = 94 (jobs produced = 324, jobs in buffer = 30)
Thread 3 removes: JOB ID = 294, Burst Time = 27, Start Time = 5118 (jobs removed = 295, jobs in buffer = 30)
Producing: JOB ID = 324, Burst Time = 14, Remaining Time = 14 (jobs produced = 325, jobs in buffer = 30)
Thread 3 removes: JOB ID = 295, Burst Time = 62, Start Time = 5145 (jobs removed = 296, jobs in buffer = 30)
Producing: JOB ID = 325, Burst Time = 71, Remaining Time = 71 (jobs produced = 326, jobs in buffer = 30)
Thread 3 removes: JOB ID = 296, Burst Time = 21, Start Time = 5207 (jobs removed = 297, jobs in buffer = 30)
Producing: JOB ID = 326, Burst Time = 54, Remaining Time = 54 (jobs produced = 327, jobs in buffer = 30)
Thread 3 removes: JOB ID = 297, Burst Time = 84, Start Time = 5228 (jobs removed = 298, jobs in buffer = 30)
Producing: JOB ID = 327, Burst Time = 32, Remaining Time = 32 (jobs produced = 328, jobs in buffer = 30)
Thread 3 removes: JOB ID = 298, Burst Time = 93, Start Time = 5312 (jobs removed = 299, jobs in buffer = 30)
Producing: JOB ID = 328, Burst Time = 55, Remaining Time = 55 (jobs produced = 329, jobs in buffer = 30)
Thread 3 removes: JOB ID = 299, Burst Time = 34, Start Time = 5405 (jobs removed = 300, jobs in buffer = 30)
Producing: JOB ID = 329, Burst Time = 48, Remaining Time = 48 (jobs produced = 330, jobs in buffer = 30)
Thread 3 removes: JOB ID = 300, Burst Time = 98, Start Time = 5439 (jobs removed = 301, jobs in buffer = 30)
Producing: JOB ID = 330, Burst Time = 65, Remaining Time = 65 (jobs produced = 331, jobs in buffer = 30)
Thread 3 removes: JOB ID = 301, Burst Time = 57, Start Time = 5537 (jobs removed = 302, jobs in buffer = 30)
Producing: JOB ID = 331, Burst Time = 53, Remaining Time = 53 (jobs produced = 332, jobs in buffer = 30)
Thread 3 removes: JOB ID = 302, Burst Time = 28, Start Time = 5594 (jobs removed = 303, jobs in buffer = 30)
Producing: JOB ID = 332, Burst Time = 3, Remaining Time = 3 (jobs produced = 333, jobs in buffer = 30)
Thread 3 removes: JOB ID = 303, Burst Time = 79, Start Time = 5622 (jobs removed = 304, jobs in buffer = 30)
Producing: JOB ID = 333, Burst Time = 90, Remaining Time = 90 (jobs produced = 334, jobs in buffer = 30)
Thread 3 removes: JOB ID = 304, Burst Time = 52, Start Time = 5701 (jobs removed = 305, jobs in buffer = 30)
Producing: JOB ID = 334, Burst Time = 30, Remaining Time = 30 (jobs produced = 335, jobs in buffer = 30)
Thread 3 removes: JOB ID = 305, Burst Time = 86, Start Time = 5753 (jobs removed = 306, jobs in buffer = 30)
Producing: JOB ID = 335, Burst Time = 52, Remaining Time = 52 (jobs produced = 336, jobs in buffer = 30)
Thread 3 removes: JOB ID = 306, Burst Time = 25, Start Time = 5839 (jobs removed = 307, jobs in buffer = 30)
Producing: JOB ID = 336, Burst Time = 75, Remaining Time = 75 (jobs produced = 337, jobs in buffer = 30)
Thread 3 removes: JOB ID = 307, Burst Time = 70, Start Time = 5864 (jobs removed = 308, jobs in buffer = 30)
Producing: JOB ID = 337, Burst Time = 54, Remaining Time = 54 (jobs produced = 338, jobs in buffer = 30)
Thread 3 removes: JOB ID = 308, Burst Time = 14, Start Time = 5934 (jobs removed = 309, jobs in buffer = 30)
Producing: JOB ID = 338, Burst Time = 22, Remaining Time = 22 (jobs produced = 339, jobs in buffer = 30)
Thread 3 removes: JOB ID = 309, Burst Time = 13, Start Time = 5948 (jobs removed = 310, jobs in buffer = 30)
Producing: JOB ID = 339, Burst Time = 86, Remaining Time = 86 (jobs produced = 340, jobs in buffer = 30)
Thread 3 removes: JOB ID = 310, Burst Time = 33, Start Time = 5961 (jobs removed = 311, jobs in buffer = 30)
Producing: JOB ID = 340, Burst Time = 64, Remaining Time = 64 (jobs produced = 341, jobs in buffer = 30)
Thread 3 removes: JOB ID = 311, Burst Time = 57, Start Time = 5994 (jobs removed = 312, jobs in buffer = 30)
Producing: JOB ID = 341, Burst Time = 53, Remaining Time = 53 (jobs produced = 342, jobs in buffer = 30)
Thread 3 removes: JOB ID = 312, Burst Time = 68, Start Time = 6051 (jobs removed = 313, jobs in buffer = 30)
Producing: JOB ID = 342, Burst Time = 41, Remaining Time = 41 (jobs produced = 343, jobs in buffer = 30)
Thread 3 removes: JOB ID = 313, Burst Time = 29, Start Time = 6119 (jobs removed = 314, jobs in buffer = 30)
Producing: JOB ID = 343, Burst Time = 33, Remaining Time = 33 (jobs produced = 344, jobs in buffer = 30)
Thread 3 removes: JOB ID = 314, Burst Time = 13, Start Time = 6148 (jobs removed = 315, jobs in buffer = 30)
Producing: JOB ID = 344, Burst Time = 81, Remaining Time = 81 (jobs produced = 345, jobs in buffer = 30)
Thread 3 removes: JOB ID = 315, Burst Time = 40, Start Time = 6161 (jobs removed = 316, jobs in buffer = 30)
Producing: JOB ID = 345, Burst Time = 53, Remaining Time = 53 (jobs produced = 346, jobs in buffer = 30)
Thread 3 removes: JOB ID = 316, Burst Time = 78, Start Time = 6201 (jobs removed = 317, jobs in buffer = 30)
Producing: JOB ID = 346, Burst Time = 70, Remaining Time = 70 (jobs produced = 347, jobs in buffer = 30)
Thread 3 removes: JOB ID = 317, Burst Time = 27, Start Time = 6279 (jobs removed = 318, jobs in buffer = 30)
Producing: JOB ID = 347, Burst Time = 57, Remaining Time = 57 (jobs produced = 348, jobs in buffer = 30)
Thread 3 removes: JOB ID = 318, Burst Time = 31, Start Time = 6306 (jobs removed = 319, jobs in buffer = 30)
Producing: JOB ID = 348, Burst Time = 80, Remaining Time = 80 (jobs produced = 349, jobs in buffer = 30)
Thread 3 removes: JOB ID = 319, Burst Time = 78, Start Time = 6337 (jobs removed = 320, jobs in buffer = 30)
Producing: JOB ID = 349, Burst Time = 1, Remaining Time = 1 (jobs produced = 350, jobs in buffer = 30)
Thread 3 removes: JOB ID = 320, Burst Time = 94, Start Time = 6415 (jobs removed = 321, jobs in buffer = 30)
Producing: JOB ID = 350, Burst Time = 36, Remaining Time = 36 (jobs produced = 351, jobs in buffer = 30)
Thread 3 removes: JOB ID = 321, Burst Time = 97, Start Time = 6509 (jobs removed = 322, jobs in buffer = 30)
Producing: JOB ID = 351, Burst Time = 72, Remaining Time = 72 (jobs produced = 352, jobs in buffer = 30)
Thread 3 removes: JOB ID = 322, Burst Time = 47, Start Time = 6606 (jobs removed = 323, jobs in buffer = 30)
Producing: JOB ID = 352, Burst Time = 95, Remaining Time = 95 (jobs produced = 353, jobs in buffer = 30)
Thread 3 removes: JOB ID = 323, Burst Time = 94, Start Time = 6653 (jobs removed = 324, jobs in buffer = 30)
Producing: JOB ID = 353, Burst Time = 82, Remaining Time = 82 (jobs produced = 354, jobs in buffer = 30)
Thread 3 removes: JOB ID = 324, Burst Time = 14, Start Time = 6747 (jobs removed = 325, jobs in buffer = 30)
Producing: JOB ID = 354, Burst Time = 66, Remaining Time = 66 (jobs produced = 355, jobs in buffer = 30)
Thread 3 removes: JOB ID = 325, Burst Time = 71, Start Time = 6761 (jobs removed = 326, jobs in buffer = 30)
Producing: JOB ID = 355, Burst Time = 8, Remaining Time = 8 (jobs produced = 356, jobs in buffer = 30)
Thread 3 removes: JOB ID = 326, Burst Time = 54, Start Time = 6832 (jobs removed = 327, jobs in buffer = 30)
Producing: JOB ID = 356, Burst Time = 53, Remaining Time = 53 (jobs produced = 357, jobs in buffer = 30)
Thread 3 removes: JOB ID = 327, Burst Time = 32, Start Time = 6886 (jobs removed = 328, jobs in buffer = 30)
Producing: JOB ID = 357, Burst Time = 21, Remaining Time = 21 (jobs produced = 358, jobs in buffer = 30)
Thread 3 removes: JOB ID = 328, Burst Time = 55, Start Time = 6918 (jobs removed = 329, jobs in buffer = 30)
Producing: JOB ID = 358, Burst Time = 39, Remaining Time = 39 (jobs produced = 359, jobs in buffer = 30)
Thread 3 removes: JOB ID = 329, Burst Time = 48, Start Time = 6973 (jobs removed = 330, jobs in buffer = 30)
Producing: JOB ID = 359, Burst Time = 6, Remaining Time = 6 (jobs produced = 360, jobs in buffer = 30)
Thread 3 removes: JOB ID = 330, Burst Time = 65, Start Time = 7021 (jobs removed = 331, jobs in buffer = 30)
Producing: JOB ID = 360, Burst Time = 66, Remaining Time = 66 (jobs produced = 361, jobs in buffer = 30)
Thread 3 removes: JOB ID = 331, Burst Time = 53, Start Time = 7086 (jobs removed = 332, jobs in buffer = 30)
Producing: JOB ID = 361, Burst Time = 3, Remaining Time = 3 (jobs produced = 362, jobs in buffer = 30)
Thread 3 removes: JOB ID = 332, Burst Time = 3, Start Time = 7139 (jobs removed = 333, jobs in buffer = 30)
Producing: JOB ID = 362, Burst Time = 58, Remaining Time = 58 (jobs produced = 363, jobs in buffer = 30)
Thread 3 removes: JOB ID = 333, Burst Time = 90, Start Time = 7142 (jobs removed = 334, jobs in buffer = 30)
Producing: JOB ID = 363, Burst Time = 66, Remaining Time = 66 (jobs produced = 364, jobs in buffer = 30)
Thread 3 removes: JOB ID = 334, Burst Time = 30, Start Time = 7232 (jobs removed = 335, jobs in buffer = 30)
Producing: JOB ID = 364, Burst Time = 90, Remaining Time = 90 (jobs produced = 365, jobs in buffer = 30)
Thread 3 removes: JOB ID = 335, Burst Time = 52, Start Time = 7262 (jobs removed = 336, jobs in buffer = 30)
Producing: JOB ID = 365, Burst Time = 85, Remaining Time = 85 (jobs produced = 366, jobs in buffer = 30)
Thread 3 removes: JOB ID = 336, Burst Time = 75, Start Time = 7314 (jobs removed = 337, jobs in buffer = 30)
Producing: JOB ID = 366, Burst Time = 19, Remaining Time = 19 (jobs produced = 367, jobs in buffer = 30)
Thread 3 removes: JOB ID = 337, Burst Time = 54, Start Time = 7389 (jobs removed = 338, jobs in buffer = 30)
Producing: JOB ID = 367, Burst Time = 65, Remaining Time = 65 (jobs produced = 368, jobs in buffer = 30)
Thread 3 removes: JOB ID = 338, Burst Time = 22, Start Time = 7443 (jobs removed = 339, jobs in buffer = 30)
Producing: JOB ID = 368, Burst Time = 40, Remaining Time = 40 (jobs produced = 369, jobs in buffer = 30)
Thread 3 removes: JOB ID = 339, Burst Time = 86, Start Time = 7465 (jobs removed = 340, jobs in buffer = 30)
Producing: JOB ID = 369, Burst Time = 38, Remaining Time = 38 (jobs produced = 370, jobs in buffer = 30)
Thread 3 removes: JOB ID = 340, Burst Time = 64, Start Time = 7551 (jobs removed = 341, jobs in buffer = 30)
Producing: JOB ID = 370, Burst Time = 51, Remaining Time = 51 (jobs produced = 371, jobs in buffer = 30)
Thread 3 removes: JOB ID = 341, Burst Time = 53, Start Time = 7615 (jobs removed = 342, jobs in buffer = 30)
Producing: JOB ID = 371, Burst Time = 2, Remaining Time = 2 (jobs produced = 372, jobs in buffer = 30)
Thread 3 removes: JOB ID = 342, Burst Time = 41, Start Time = 7668 (jobs removed = 343, jobs in buffer = 30)
Producing: JOB ID = 372, Burst Time = 90, Remaining Time = 90 (jobs produced = 373, jobs in buffer = 30)
Thread 3 removes: JOB ID = 343, Burst Time = 33, Start Time = 7709 (jobs removed = 344, jobs in buffer = 30)
Producing: JOB ID = 373, Burst Time = 90, Remaining Time = 90 (jobs produced = 374, jobs in buffer = 30)
Thread 3 removes: JOB ID = 344, Burst Time = 81, Start Time = 7742 (jobs removed = 345, jobs in buffer = 30)
Producing: JOB ID = 374, Burst Time = 34, Remaining Time = 34 (jobs produced = 375, jobs in buffer = 30)
Thread 3 removes: JOB ID = 345, Burst Time = 53, Start Time = 7823 (jobs removed = 346, jobs in buffer = 30)
Producing: JOB ID = 375, Burst Time = 72, Remaining Time = 72 (jobs produced = 376, jobs in buffer = 30)
Thread 3 removes: JOB ID = 346, Burst Time = 70, Start Time = 7876 (jobs removed = 347, jobs in buffer = 30)
Producing: JOB ID = 376, Burst Time = 43, Remaining Time = 43 (jobs produced = 377, jobs in buffer = 30)
Thread 3 removes: JOB ID = 347, Burst Time = 57, Start Time = 7946 (jobs removed = 348, jobs in buffer = 30)
Producing: JOB ID = 377, Burst Time = 2, Remaining Time = 2 (jobs produced = 378, jobs in buffer = 30)
Thread 3 removes: JOB ID = 348, Burst Time = 80, Start Time = 8003 (jobs removed = 349, jobs in buffer = 30)
Producing: JOB ID = 378, Burst Time = 29, Remaining Time = 29 (jobs produced = 379, jobs in buffer = 30)
Thread 3 removes: JOB ID = 349, Burst Time = 1, Start Time = 8083 (jobs removed = 350, jobs in buffer = 30)
Producing: JOB ID = 379, Burst Time = 23, Remaining Time = 23 (jobs produced = 380, jobs in buffer = 30)
Thread 3 removes: JOB ID = 350, Burst Time = 36, Start Time = 8084 (jobs removed = 351, jobs in buffer = 30)
Producing: JOB ID = 380, Burst Time = 99, Remaining Time = 99 (jobs produced = 381, jobs in buffer = 30)
Thread 3 removes: JOB ID = 351, Burst Time = 72, Start Time = 8120 (jobs removed = 352, jobs in buffer = 30)
Producing: JOB ID = 381, Burst Time = 62, Remaining Time = 62 (jobs produced = 382, jobs in buffer = 30)
Thread 3 removes: JOB ID = 352, Burst Time = 95, Start Time = 8192 (jobs removed = 353, jobs in buffer = 30)
Producing: JOB ID = 382, Burst Time = 95, Remaining Time = 95 (jobs produced = 383, jobs in buffer = 30)
Thread 3 removes: JOB ID = 353, Burst Time = 82, Start Time = 8287 (jobs removed = 354, jobs in buffer = 30)
